protein_id	fasta_headers	gene_symbols_or_id	MS1d4-S	MS2d4-S	MW1d4-S	MW2d4-S
Q61598	>sp|Q61598|GDIB_MOUSE Rab GDP dissociation inhibitor beta OS=Mus musculus OX=10090 GN=Gdi2 PE=1 SV=1	GDI2	20.6962625487162	20.751573406817	20.9200545479183	20.8265010651653
Q3TLS3	>sp|Q3TLS3|GDPP1_MOUSE GDP-D-glucose phosphorylase 1 OS=Mus musculus OX=10090 GN=Gdpgp1 PE=1 SV=2	GDPGP1	16.8095537389444	17.1540199243679	16.4216631063197	16.9261848404663
P56213	>sp|P56213|ALR_MOUSE FAD-linked sulfhydryl oxidase ALR OS=Mus musculus OX=10090 GN=Gfer PE=1 SV=2	GFER	19.0839236059408	18.4627720912116	18.5955050359626	18.8017500953731
P47856	>sp|P47856|GFPT1_MOUSE Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 OS=Mus musculus OX=10090 GN=Gfpt1 PE=1 SV=3	GFPT1	16.0701550455945			16.1232467035537
P97785	>sp|P97785|GFRA1_MOUSE GDNF family receptor alpha-1 OS=Mus musculus OX=10090 GN=Gfra1 PE=1 SV=2	GFRA1	19.5332406514269	18.59415851905	19.4130725832558	18.6898382808345
P23591	>sp|P23591|FCL_MOUSE GDP-L-fucose synthase OS=Mus musculus OX=10090 GN=Gfus PE=1 SV=3	GFUS	19.2178425545563	19.2354005133422	19.2142516490052	19.2999376641574
Q8R0H9	>sp|Q8R0H9|GGA1_MOUSE ADP-ribosylation factor-binding protein GGA1 OS=Mus musculus OX=10090 GN=Gga1 PE=1 SV=1	GGA1	16.9770267815335	16.8581889018593	16.7748936232078	17.3095842246063
Q9Z0L8	>sp|Q9Z0L8|GGH_MOUSE Gamma-glutamyl hydrolase OS=Mus musculus OX=10090 GN=Ggh PE=1 SV=2	GGH	19.4527432634168	19.7881625184727	19.6113573933826	19.6948254638096
P16882	>sp|P16882|GHR_MOUSE Growth hormone receptor OS=Mus musculus OX=10090 GN=Ghr PE=1 SV=1	GHR	18.6063840058704	18.6085958341209	18.6833910374373	18.4969012566351
Q9CY94	>sp|Q9CY94|PSF3_MOUSE DNA replication complex GINS protein PSF3 OS=Mus musculus OX=10090 GN=Gins3 PE=2 SV=1	GINS3		17.7415012658314	17.6646603530172	
Q9Z0G0	>sp|Q9Z0G0|GIPC1_MOUSE PDZ domain-containing protein GIPC1 OS=Mus musculus OX=10090 GN=Gipc1 PE=1 SV=1	GIPC1		17.1951334384334	16.9208830102647	
Q68FF6	>sp|Q68FF6|GIT1_MOUSE ARF GTPase-activating protein GIT1 OS=Mus musculus OX=10090 GN=Git1 PE=1 SV=1	GIT1	18.2355956427825	18.2476989608961	17.8399917170333	18.1250176088992
E9PVA6	>tr|E9PVA6|E9PVA6_MOUSE Isoform of Q9JLQ2, GIT ArfGAP 2 OS=Mus musculus OX=10090 GN=Git2 PE=1 SV=1	GIT2	19.4550718049029	19.5828726118615	19.6933757595441	19.2932100705521
O54851	>sp|O54851|CXD2_MOUSE Gap junction delta-2 protein OS=Mus musculus OX=10090 GN=Gjd2 PE=1 SV=2	GJD2		18.0509316926159		18.2342544435051
P51569	>sp|P51569|AGAL_MOUSE Alpha-galactosidase A OS=Mus musculus OX=10090 GN=Gla PE=1 SV=1	GLA	16.5696207397078	16.6690436792311	16.3781087659815	
P23780	>sp|P23780|BGAL_MOUSE Beta-galactosidase OS=Mus musculus OX=10090 GN=Glb1 PE=1 SV=1	GLB1	19.286729082833	19.4723317831733	19.5573231041898	19.76652872718
Q9EPS3	>sp|Q9EPS3|GLCE_MOUSE D-glucuronyl C5-epimerase OS=Mus musculus OX=10090 GN=Glce PE=1 SV=2	GLCE		17.7938208183749	17.8465296939895	18.3636865687629
Q61543	>sp|Q61543|GSLG1_MOUSE Golgi apparatus protein 1 OS=Mus musculus OX=10090 GN=Glg1 PE=1 SV=1	GLG1	18.7699021760899	17.9280660515427	18.7689224152247	18.4423059723641
Q9CYL5	>sp|Q9CYL5|GAPR1_MOUSE Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus OX=10090 GN=Glipr2 PE=1 SV=3	GLIPR2	17.9777024524902	18.0501667867436	17.9550683035846	17.676482512393
Q9CPU0	>sp|Q9CPU0|LGUL_MOUSE Lactoylglutathione lyase OS=Mus musculus OX=10090 GN=Glo1 PE=1 SV=3	GLO1	21.1768669525707	21.2303222464851	21.0844578927402	21.3310935975794
Q9CPV4	>sp|Q9CPV4|GLOD4_MOUSE Glyoxalase domain-containing protein 4 OS=Mus musculus OX=10090 GN=Glod4 PE=1 SV=1	GLOD4	19.4020607847195	19.7226563962116	19.5377123483201	19.7371468846817
Q9QUH0	>sp|Q9QUH0|GLRX1_MOUSE Glutaredoxin-1 OS=Mus musculus OX=10090 GN=Glrx PE=1 SV=3	GLRX	19.3255555028945	19.6748506705721	19.5937657119273	19.4156513640234
Q9CQM9	>sp|Q9CQM9|GLRX3_MOUSE Glutaredoxin-3 OS=Mus musculus OX=10090 GN=Glrx3 PE=1 SV=1	GLRX3	19.2651755432361	19.6158089997171	19.4115879350217	19.5876472811942
P26443	>sp|P26443|DHE3_MOUSE Glutamate dehydrogenase 1, mitochondrial OS=Mus musculus OX=10090 GN=Glud1 PE=1 SV=1	GLUD1	17.9027775964734	17.5815350847698	18.054329591498	17.8562055947229
P15105	>sp|P15105|GLNA_MOUSE Glutamine synthetase OS=Mus musculus OX=10090 GN=Glul PE=1 SV=6	GLUL	17.9755558572929	17.3923985819281	17.016537364266	16.6874901494982
A2A592	>tr|A2A592|A2A592_MOUSE Predicted gene 11939 OS=Mus musculus OX=10090 GN=Gm11939 PE=4 SV=1	GM11939	18.7095149116561	18.4682783340043	19.5613617728124	18.722917368729
D3Z5F7	>tr|D3Z5F7|D3Z5F7_MOUSE Gm20521 readthrough, Predicted gene 20521 OS=Mus musculus OX=10090 GN=Gm20521 PE=3 SV=1	GM20521	20.0020859520956	20.1411113102624	19.6974461717248	20.0964356612126
B8JJN0	>tr|B8JJN0|B8JJN0_MOUSE Gm20547 readthrough, Complement C2 OS=Mus musculus OX=10090 GN=Gm20547 PE=4 SV=1	GM20547	19.7408636804191	20.1406022748219	20.5290357408202	19.6705728389386
A2A4P4	>tr|A2A4P4|A2A4P4_MOUSE Gm27029 readthrough, Predicted gene, 27029 OS=Mus musculus OX=10090 GN=Gm27029 PE=3 SV=1	GM27029	19.7259746056753	19.8013938350367	19.5676617505248	19.3675375155857
Q60648	>sp|Q60648|SAP3_MOUSE Ganglioside GM2 activator OS=Mus musculus OX=10090 GN=Gm2a PE=1 SV=2	GM2A	18.5340914949151	18.730984122161	18.7618312462751	18.7823335225747
A0A3B2W864	>tr|A0A3B2W864|A0A3B2W864_MOUSE Gm49804 readthrough, Small ribosomal subunit protein eS10 OS=Mus musculus OX=10090 GN=Gm49804 PE=3 SV=1	GM49804	19.2706684303469	18.6044400380851	18.6895408053976	19.2666099445149
Q8K0C9	>sp|Q8K0C9|GMDS_MOUSE GDP-mannose 4,6 dehydratase OS=Mus musculus OX=10090 GN=Gmds PE=1 SV=1	GMDS	18.4378793106767	18.3746002012578	18.4350497929438	18.181958328393
Q9CQI3	>sp|Q9CQI3|GMFB_MOUSE Glia maturation factor beta OS=Mus musculus OX=10090 GN=Gmfb PE=1 SV=3	GMFB	19.0926543407135	19.30907268309	19.050589252381	19.3473108402503
Q8BTZ7	>sp|Q8BTZ7|GMPPB_MOUSE Mannose-1-phosphate guanylyltransferase catalytic subunit beta OS=Mus musculus OX=10090 GN=Gmppb PE=1 SV=1	GMPPB	17.4649871020616	17.8913091037719	17.735795711295	17.530382475026
Q3THK7	>sp|Q3THK7|GUAA_MOUSE GMP synthase [glutamine-hydrolyzing] OS=Mus musculus OX=10090 GN=Gmps PE=1 SV=2	GMPS	16.8802315482736		16.6277232366277	15.3979039797035
Q6R0H7	>sp|Q6R0H7|GNAS1_MOUSE Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas OS=Mus musculus OX=10090 GN=Gnas PE=1 SV=1	GNAS	18.143033543432	18.0386627805204	18.2181713336137	18.2757260800118
Q9Z0F1	>sp|Q9Z0F1|GNAS3_MOUSE Isoform of Q6R0H7, Neuroendocrine secretory protein 55 OS=Mus musculus OX=10090 GN=Gnas PE=2 SV=2	GNAS	19.0013135691713	19.5673678753562	19.6313567016616	19.6622489363219
P62874	>sp|P62874|GBB1_MOUSE Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1 OS=Mus musculus OX=10090 GN=Gnb1 PE=1 SV=3	GNB1	16.9959108531789	17.2810951937738	16.9581932173927	16.1290372783396
P62880	>sp|P62880|GBB2_MOUSE Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2 OS=Mus musculus OX=10090 GN=Gnb2 PE=1 SV=3	GNB2	16.3467520299736		16.2482290879373	15.3714276188055
Q80SZ7	>sp|Q80SZ7|GBG5_MOUSE Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5 OS=Mus musculus OX=10090 GN=Gng5 PE=1 SV=2	GNG5		15.8243857025141	15.980467214717	
O88958	>sp|O88958|GNPI1_MOUSE Glucosamine-6-phosphate isomerase 1 OS=Mus musculus OX=10090 GN=Gnpda1 PE=1 SV=3	GNPDA1	18.1289360404107	18.671270919921	18.6855558884389	18.5263215777345
Q9CRC9	>sp|Q9CRC9|GNPI2_MOUSE Glucosamine-6-phosphate isomerase 2 OS=Mus musculus OX=10090 GN=Gnpda2 PE=1 SV=1	GNPDA2	17.0188621036019	17.343984315593	17.3490647459455	16.8686036666392
Q6S5C2	>sp|Q6S5C2|GNPTG_MOUSE N-acetylglucosamine-1-phosphotransferase subunit gamma OS=Mus musculus OX=10090 GN=Gnptg PE=1 SV=1	GNPTG	18.4238721342963	19.1096656587684	18.8336234456361	18.7797227898811
Q8BFR4	>sp|Q8BFR4|GNS_MOUSE N-acetylglucosamine-6-sulfatase OS=Mus musculus OX=10090 GN=Gns PE=1 SV=1	GNS	20.1669558860891	20.2047960235013	20.270218235524	20.36898511952
A0A6I8MX07;E9PUQ5	>tr|A0A6I8MX07|A0A6I8MX07_MOUSE Isoform of Q921M4, Golgin A2 OS=Mus musculus OX=10090 GN=Golga2 PE=1 SV=1;>tr|E9PUQ5|E9PUQ5_MOUSE Isoform of Q921M4, Golgin A2 OS=Mus musculus OX=10090 GN=Golga2 PE=1 SV=2	GOLGA2		15.6929893184913		15.8157767167859
E9PVZ8;E9QAH1	>tr|E9PVZ8|E9PVZ8_MOUSE Golgin B1 OS=Mus musculus OX=10090 GN=Golgb1 PE=1 SV=1;>tr|E9QAH1|E9QAH1_MOUSE Isoform of E9PVZ8, Golgin B1 OS=Mus musculus OX=10090 GN=Golgb1 PE=1 SV=1	GOLGB1	17.4744587829159	18.2067208542046	17.9983740045243	18.0433514463572
Q91XA2	>sp|Q91XA2|GOLM1_MOUSE Golgi membrane protein 1 OS=Mus musculus OX=10090 GN=Golm1 PE=1 SV=2	GOLM1	20.2615351925237	20.5925930279547	20.4678692339373	20.522205483234
Q99JX3	>sp|Q99JX3|GORS2_MOUSE Golgi reassembly-stacking protein 2 OS=Mus musculus OX=10090 GN=Gorasp2 PE=1 SV=3	GORASP2	19.4011601672374	19.6740771908974	19.4848426636252	19.159535836658
O88630	>sp|O88630|GOSR1_MOUSE Golgi SNAP receptor complex member 1 OS=Mus musculus OX=10090 GN=Gosr1 PE=1 SV=2	GOSR1	20.9874135779001	22.0764362323817	22.2820559189245	
P05201	>sp|P05201|AATC_MOUSE Aspartate aminotransferase, cytoplasmic OS=Mus musculus OX=10090 GN=Got1 PE=1 SV=3	GOT1	20.176142048623	20.2545611869932	20.4370270675471	20.6898494266368
P05202	>sp|P05202|AATM_MOUSE Aspartate aminotransferase, mitochondrial OS=Mus musculus OX=10090 GN=Got2 PE=1 SV=1	GOT2	19.1540173794667	19.4686360145367	19.6610974952551	19.7642630452294
Q9QZF2	>sp|Q9QZF2|GPC1_MOUSE Glypican-1 OS=Mus musculus OX=10090 GN=Gpc1 PE=1 SV=1	GPC1	21.0155298768033	20.5888819116722	21.0915628409569	20.8468083188078
P51655	>sp|P51655|GPC4_MOUSE Glypican-4 OS=Mus musculus OX=10090 GN=Gpc4 PE=1 SV=2	GPC4	19.5093276318016	19.0056675811204	19.2654420463526	19.3416583911843
Q9R087	>sp|Q9R087|GPC6_MOUSE Glypican-6 OS=Mus musculus OX=10090 GN=Gpc6 PE=1 SV=1	GPC6		17.1559877367229	17.3145261277909	17.2725971548701
Q8BUV3	>sp|Q8BUV3|GEPH_MOUSE Gephyrin OS=Mus musculus OX=10090 GN=Gphn PE=1 SV=2	GPHN	18.3400416014931	18.0809379170745	17.9392199341762	18.0243431073563
P06745	>sp|P06745|G6PI_MOUSE Glucose-6-phosphate isomerase OS=Mus musculus OX=10090 GN=Gpi PE=1 SV=4	GPI	19.5870043666172	19.7970188113949	19.9690942273877	20.0848793691922
Q9QY42	>sp|Q9QY42|GPR37_MOUSE Prosaposin receptor GPR37 OS=Mus musculus OX=10090 GN=Gpr37 PE=2 SV=1	GPR37	18.8307594366095	18.971666666167	19.5747487989292	19.3976132591849
Q99LD4	>sp|Q99LD4|CSN1_MOUSE COP9 signalosome complex subunit 1 OS=Mus musculus OX=10090 GN=Gps1 PE=1 SV=1	GPS1	19.5212287821188	19.2691089659054	19.6141739130929	19.6790119297371
P11352	>sp|P11352|GPX1_MOUSE Glutathione peroxidase 1 OS=Mus musculus OX=10090 GN=Gpx1 PE=1 SV=2	GPX1	17.9674506903843	17.6040355564341	17.9951427807881	17.731911669575
P46412	>sp|P46412|GPX3_MOUSE Glutathione peroxidase 3 OS=Mus musculus OX=10090 GN=Gpx3 PE=1 SV=2	GPX3	18.7836833140366	19.2849306643798	19.0672729129646	19.0137467912077
O70325	>sp|O70325|GPX4_MOUSE Phospholipid hydroperoxide glutathione peroxidase GPX4 OS=Mus musculus OX=10090 GN=Gpx4 PE=1 SV=4	GPX4	17.9086021868806	17.390272179287	17.5497262392564	17.6432599774573
Q99LJ6	>sp|Q99LJ6|GPX7_MOUSE Glutathione peroxidase 7 OS=Mus musculus OX=10090 GN=Gpx7 PE=1 SV=1	GPX7	18.5403798285631	19.2909763940162	18.7792290589747	18.5749150849309
Q60631	>sp|Q60631|GRB2_MOUSE Growth factor receptor-bound protein 2 OS=Mus musculus OX=10090 GN=Grb2 PE=1 SV=1	GRB2	19.0672747471036	19.3230327770588	19.0197700911857	19.3092647353078
O70326	>sp|O70326|GREM1_MOUSE Gremlin-1 OS=Mus musculus OX=10090 GN=Grem1 PE=2 SV=1	GREM1	15.2157631305717		14.8446041663281	
D6REG4	>tr|D6REG4|D6REG4_MOUSE Isoform of Q91Z53, Glyoxylate reductase/hydroxypyruvate reductase OS=Mus musculus OX=10090 GN=Grhpr PE=1 SV=1	GRHPR	17.7099689733063	18.2931327863465	18.3373727079188	17.8428146349142
Q91Z53	>sp|Q91Z53|GRHPR_MOUSE Glyoxylate reductase/hydroxypyruvate reductase OS=Mus musculus OX=10090 GN=Grhpr PE=1 SV=1	GRHPR	19.4570010426562	20.1601479334025	19.0299577098858	19.6928762853682
P28798	>sp|P28798|GRN_MOUSE Progranulin OS=Mus musculus OX=10090 GN=Grn PE=1 SV=2	GRN	19.7446602308807	18.0576613791905	19.6761355532235	19.7871606913316
Q99LP6	>sp|Q99LP6|GRPE1_MOUSE GrpE protein homolog 1, mitochondrial OS=Mus musculus OX=10090 GN=Grpel1 PE=1 SV=1	GRPEL1	18.9027874150278	19.5910052699887	18.2798149980173	18.937488671603
Q9WV60	>sp|Q9WV60|GSK3B_MOUSE Glycogen synthase kinase-3 beta OS=Mus musculus OX=10090 GN=Gsk3b PE=1 SV=2	GSK3B	18.3164399105025	17.5857268502284	18.1036164449982	18.2545524233839
A6PWS5	>tr|A6PWS5|A6PWS5_MOUSE Isoform of P13020, Gelsolin (Fragment) OS=Mus musculus OX=10090 GN=Gsn PE=1 SV=1	GSN	20.1772830907136	19.9885173254263	20.8080991545146	20.1280483850968
P13020	>sp|P13020|GELS_MOUSE Gelsolin OS=Mus musculus OX=10090 GN=Gsn PE=1 SV=3	GSN	21.0679609853615	21.2015844348001	21.6633182156587	20.8473439863652
Q8R050	>sp|Q8R050|ERF3A_MOUSE Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Mus musculus OX=10090 GN=Gspt1 PE=1 SV=2	GSPT1	18.7090785918389		18.5454351226323	18.6756089345383
P47791	>sp|P47791|GSHR_MOUSE Glutathione reductase, mitochondrial OS=Mus musculus OX=10090 GN=Gsr PE=1 SV=3	GSR	18.8371762947857	18.6066113553969	18.8156348700637	18.6871438050048
P51855	>sp|P51855|GSHB_MOUSE Glutathione synthetase OS=Mus musculus OX=10090 GN=Gss PE=1 SV=1	GSS	18.8292088274729	19.0581014325077	19.1081123552621	19.2436232869589
P24472	>sp|P24472|GSTA4_MOUSE Glutathione S-transferase A4 OS=Mus musculus OX=10090 GN=Gsta4 PE=1 SV=3	GSTA4	20.3929029475765	20.7230905182427	20.425024257108	20.6112834693194
P10649	>sp|P10649|GSTM1_MOUSE Glutathione S-transferase Mu 1 OS=Mus musculus OX=10090 GN=Gstm1 PE=1 SV=2	GSTM1	19.4580692726336	19.3280047379857	19.3799004807317	19.4211623841948
P15626	>sp|P15626|GSTM2_MOUSE Glutathione S-transferase Mu 2 OS=Mus musculus OX=10090 GN=Gstm2 PE=1 SV=2	GSTM2	18.842511136194	19.0230437965661	19.1980280384081	19.054569732985
P48774	>sp|P48774|GSTM5_MOUSE Glutathione S-transferase Mu 5 OS=Mus musculus OX=10090 GN=Gstm5 PE=1 SV=1	GSTM5	18.6160848369735	17.7378978392871	17.4145971464323	18.4932356686369
O09131	>sp|O09131|GSTO1_MOUSE Glutathione S-transferase omega-1 OS=Mus musculus OX=10090 GN=Gsto1 PE=1 SV=2	GSTO1	19.8776711726678	20.172321911074	20.1560749204064	19.9687718137532
P19157	>sp|P19157|GSTP1_MOUSE Glutathione S-transferase P 1 OS=Mus musculus OX=10090 GN=Gstp1 PE=1 SV=2	GSTP1	19.3728548880893	19.3784006489013	19.5391633937027	19.2568731026645
Q64471	>sp|Q64471|GSTT1_MOUSE Glutathione S-transferase theta-1 OS=Mus musculus OX=10090 GN=Gstt1 PE=1 SV=4	GSTT1	18.8613721029942			18.4690261943017
Q99PM3	>sp|Q99PM3|TF2AA_MOUSE Transcription initiation factor IIA subunit 1 OS=Mus musculus OX=10090 GN=Gtf2a1 PE=1 SV=2	GTF2A1	19.8048184428439	20.0604336639809	19.8003824963857	19.8760953728178
Q8R4I4	>sp|Q8R4I4|TF2AY_MOUSE TFIIA-alpha and beta-like factor OS=Mus musculus OX=10090 GN=Gtf2a1l PE=1 SV=2	GTF2A1L	18.1700367528743			19.7339536204359
Q3THK3	>sp|Q3THK3|T2FA_MOUSE General transcription factor IIF subunit 1 OS=Mus musculus OX=10090 GN=Gtf2f1 PE=1 SV=2	GTF2F1		17.979081900137	16.5397934096077	17.4648623610801
Q9ESZ8	>sp|Q9ESZ8|GTF2I_MOUSE General transcription factor II-I OS=Mus musculus OX=10090 GN=Gtf2i PE=1 SV=3	GTF2I	18.5097920268068	19.0038476090981	18.5188247001725	18.7527184254307
P12265	>sp|P12265|BGLR_MOUSE Beta-glucuronidase OS=Mus musculus OX=10090 GN=Gusb PE=1 SV=2	GUSB	19.9333985923124	20.0884766548928	20.1738544639242	20.2727715967155
Q3UHH8	>sp|Q3UHH8|GXLT1_MOUSE Glucoside xylosyltransferase 1 OS=Mus musculus OX=10090 GN=Gxylt1 PE=1 SV=2	GXYLT1	17.3381486313772	16.7994077752483	16.8389538528116	17.4249452289232
Q9R062	>sp|Q9R062|GLYG_MOUSE Glycogenin-1 OS=Mus musculus OX=10090 GN=Gyg1 PE=1 SV=3	GYG1	19.0732895770069	19.2507778077525	18.7445342144254	19.2901756533848
Q9Z1E4	>sp|Q9Z1E4|GYS1_MOUSE Glycogen [starch] synthase, muscle OS=Mus musculus OX=10090 GN=Gys1 PE=1 SV=2	GYS1	18.8281573094298	18.6753172952969	18.2980419806999	19.0494484521202
P08884	>sp|P08884|GRAE_MOUSE Granzyme E OS=Mus musculus OX=10090 GN=Gzme PE=1 SV=1	GZME	19.0108493863875	19.4879342310384	19.68196860475	20.0965732493856
P10922	>sp|P10922|H10_MOUSE Histone H1.0 OS=Mus musculus OX=10090 GN=H1-0 PE=2 SV=4	H1-0	19.3743595487322	19.6994589427828	19.4122966026859	19.0007042110865
P43275	>sp|P43275|H11_MOUSE Histone H1.1 OS=Mus musculus OX=10090 GN=H1-1 PE=1 SV=2	H1-1	20.9982466703553	21.2658991115694	20.8506457667559	20.4685029480855
P15864	>sp|P15864|H12_MOUSE Histone H1.2 OS=Mus musculus OX=10090 GN=H1-2 PE=1 SV=2	H1-2	21.6458313313582	22.0005972204122	21.588903117894	21.2416214543785
P43274	>sp|P43274|H14_MOUSE Histone H1.4 OS=Mus musculus OX=10090 GN=H1-4 PE=1 SV=2	H1-4	20.9823904120063	20.8369147380537	20.5181571411254	20.1701407610056
P43276	>sp|P43276|H15_MOUSE Histone H1.5 OS=Mus musculus OX=10090 GN=H1-5 PE=1 SV=2	H1-5	20.7745339396882	20.9491162709358	20.6567054376631	20.4711093771389
P01899	>sp|P01899|HA11_MOUSE Isoform of P14427, H-2 class I histocompatibility antigen, D-B alpha chain OS=Mus musculus OX=10090 GN=H2-D1 PE=1 SV=2	H2-D1	20.0103243138749	20.1110033677919	20.1227621499364	19.746710136693
P01902	>sp|P01902|HA1D_MOUSE Isoform of P01901, H-2 class I histocompatibility antigen, K-D alpha chain OS=Mus musculus OX=10090 GN=H2-K1 PE=1 SV=1	H2-K1	20.0250438236981	19.984263267258	20.0802680750674	19.8584828178113
P03991;P14428	>sp|P03991|HA1W_MOUSE Isoform of P01901, H-2 class I histocompatibility antigen, K-W28 alpha chain OS=Mus musculus OX=10090 GN=H2-K1 PE=1 SV=2;>sp|P14428|HA1Q_MOUSE Isoform of P01901, H-2 class I histocompatibility antigen, K-Q alpha chain (Fragment) OS=Mus musculus OX=10090 GN=H2-K1 PE=1 SV=1	H2-K1	16.448441850112	16.2281106774906	16.9143634178019	16.9688624409769
P01897	>sp|P01897|HA1L_MOUSE H-2 class I histocompatibility antigen, L-D alpha chain OS=Mus musculus OX=10090 GN=H2-L PE=1 SV=2	H2-L	19.7980967227884	20.0241838717831	20.1248357614795	20.0141692392202
F8VQG4;Q31093	>tr|F8VQG4|F8VQG4_MOUSE Histocompatibility 2, T region locus 24 OS=Mus musculus OX=10090 GN=H2-T24 PE=1 SV=1;>tr|Q31093|Q31093_MOUSE Histocompatibility 2, M region locus 3 OS=Mus musculus OX=10090 GN=H2-M3 PE=1 SV=1	H2-T24;H2-M3	20.6168857833154	19.728499418944	20.4350114023467	20.2082850583325
Q64523;Q6GSS7	>sp|Q64523|H2A2C_MOUSE Histone H2A type 2-C OS=Mus musculus OX=10090 GN=H2ac20 PE=1 SV=3;>sp|Q6GSS7|H2A2A_MOUSE Histone H2A type 2-A OS=Mus musculus OX=10090 GN=Hist2h2aa2 PE=1 SV=3	H2AC20;HIST2H2AA2	19.0806621471695	18.7602311613627	19.2257210563992	18.7022597866403
C0HKE1;C0HKE2;C0HKE3;C0HKE4;C0HKE5;C0HKE6;C0HKE7;C0HKE8;C0HKE9;Q8BFU2;Q8CGP5;Q8CGP6;Q8CGP7	>sp|C0HKE1|H2A1B_MOUSE Histone H2A type 1-B OS=Mus musculus OX=10090 GN=H2ac4 PE=1 SV=1;>sp|C0HKE2|H2A1C_MOUSE Histone H2A type 1-C OS=Mus musculus OX=10090 GN=H2ac6 PE=1 SV=1;>sp|C0HKE3|H2A1D_MOUSE Histone H2A type 1-D OS=Mus musculus OX=10090 GN=H2ac7 PE=1 SV=1;>sp|C0HKE4|H2A1E_MOUSE Histone H2A type 1-E OS=Mus musculus OX=10090 GN=H2ac8 PE=1 SV=1;>sp|C0HKE5|H2A1G_MOUSE Histone H2A type 1-G OS=Mus musculus OX=10090 GN=H2ac11 PE=1 SV=1;>sp|C0HKE6|H2A1I_MOUSE Histone H2A type 1-I OS=Mus musculus OX=10090 GN=H2ac13 PE=1 SV=1;>sp|C0HKE7|H2A1N_MOUSE Histone H2A type 1-N OS=Mus musculus OX=10090 GN=Hist1h2an PE=1 SV=1;>sp|C0HKE8|H2A1O_MOUSE Histone H2A type 1-O OS=Mus musculus OX=10090 GN=Hist1h2ao PE=1 SV=1;>sp|C0HKE9|H2A1P_MOUSE Histone H2A type 1-P OS=Mus musculus OX=10090 GN=Hist1h2ap PE=1 SV=1;>sp|Q8BFU2|H2A3_MOUSE Histone H2A type 3 OS=Mus musculus OX=10090 GN=H2ac25 PE=1 SV=3;>sp|Q8CGP5|H2A1F_MOUSE Histone H2A type 1-F OS=Mus musculus OX=10090 GN=Hist1h2af PE=1 SV=3;>sp|Q8CGP6|H2A1H_MOUSE Histone H2A type 1-H OS=Mus musculus OX=10090 GN=H2ac12 PE=1 SV=3;>sp|Q8CGP7|H2A1K_MOUSE Histone H2A type 1-K OS=Mus musculus OX=10090 GN=H2ac15 PE=1 SV=3	H2AC4;H2AC6;H2AC7;H2AC8;H2AC11;H2AC13;HIST1H2AN;HIST1H2AO;HIST1H2AP;H2AC25;HIST1H2AF;H2AC12;H2AC15	23.1382006209035	23.4991902728777	22.8289943660385	22.7434847857446
P27661	>sp|P27661|H2AX_MOUSE Histone H2AX OS=Mus musculus OX=10090 GN=H2ax PE=1 SV=2	H2AX	23.1332384921135	23.3576543650443	22.9777113279661	22.6966965556443
P0C0S6;Q3THW5	>sp|P0C0S6|H2AZ_MOUSE Histone H2A.Z OS=Mus musculus OX=10090 GN=H2az1 PE=1 SV=2;>sp|Q3THW5|H2AV_MOUSE Histone H2A.V OS=Mus musculus OX=10090 GN=H2az2 PE=1 SV=3	H2AZ1;H2AZ2	22.0078859656026	22.075420115245	21.9960179895644	21.4134037644719
Q8CGP1	>sp|Q8CGP1|H2B1K_MOUSE Histone H2B type 1-K OS=Mus musculus OX=10090 GN=H2bc12 PE=1 SV=3	H2BC12	18.0558353436643	18.1972932117842	18.2419092150447	18.0396959963245
P10854	>sp|P10854|H2B1M_MOUSE Histone H2B type 1-M OS=Mus musculus OX=10090 GN=H2bc14 PE=1 SV=2	H2BC14	24.8552972530866	25.065922680738	24.7869377497375	24.5257394460011
Q64475	>sp|Q64475|H2B1B_MOUSE Histone H2B type 1-B OS=Mus musculus OX=10090 GN=H2bc3 PE=1 SV=3	H2BC3	15.1559132829699	15.2887152722774	15.4860586276566	15.7543815921606
Q64478;Q6ZWY9	>sp|Q64478|H2B1H_MOUSE Histone H2B type 1-H OS=Mus musculus OX=10090 GN=H2bc9 PE=1 SV=3;>sp|Q6ZWY9|H2B1C_MOUSE Histone H2B type 1-C/E/G OS=Mus musculus OX=10090 GN=H2bc8 PE=1 SV=3	H2BC9;H2BC8	22.417530636148	22.3052010778331	22.4496798296965	22.0739467872521
P68433;P84228	>sp|P68433|H31_MOUSE Histone H3.1 OS=Mus musculus OX=10090 GN=H3c11 PE=1 SV=2;>sp|P84228|H32_MOUSE Histone H3.2 OS=Mus musculus OX=10090 GN=H3c15 PE=1 SV=2	H3C11;H3C15	22.9983234594814	22.6893153168983	23.0391235580806	22.9841381361078
A0A8I4SYN6	>tr|A0A8I4SYN6|A0A8I4SYN6_MOUSE Histone H3 OS=Mus musculus OX=10090 GN=H3f4 PE=3 SV=1	H3F4	24.8838074021964	24.9877931903725	24.6708503125188	24.1774551109102
