protein_id	fasta_headers	gene_symbols_or_id	FS1-L	FS2-L	FS1-S	FS2-S	FW1-L	FW2-L	FW1-S	FW2-S	MS1-L	MS2-L	MS1-S	MS2-S	MS1d4-Exo	MS2d4-Exo	MS1d4-L	MS2d4-L	MS1d4-S	MS2d4-S	MW1-L	MW2-L	MW1-S	MW2-S	MW1d4-Exo	MW2d4-Exo	MW1d4-L	MW2d4-L	MW1d4-S	MW2d4-S
Q61245	>sp|Q61245|COBA1_MOUSE Collagen alpha-1(XI) chain OS=Mus musculus OX=10090 GN=Col11a1 PE=1 SV=2	COL11A1	16.147959753777	17.3176363280851	18.0625248342875	19.1394559344531	20.0945767541735	20.4122445623045	19.875065924545	20.54954420919	20.4759826527759	20.1978258821003	19.3999289299178	19.0377359560135		17.0035727311019	18.993723094675	21.1364426385011	21.7079600524881	21.8642964152127	20.4820715802965	20.3267425254446	18.1805927647667			17.3504088328157	18.5813954762135	18.705437263523	21.6047409992892	21.9284402902348
F6WIM8	>tr|F6WIM8|F6WIM8_MOUSE Isoform of Q60847, Collagen, type XII, alpha 1 (Fragment) OS=Mus musculus OX=10090 GN=Col12a1 PE=1 SV=1	COL12A1	17.9521667753309								19.6329703551832	19.6753437461913					18.8572460031643				19.5310825181213	19.3643441548551					18.808672002606	18.6557403369726		
Q60847	>sp|Q60847|COCA1_MOUSE Collagen alpha-1(XII) chain OS=Mus musculus OX=10090 GN=Col12a1 PE=2 SV=3	COL12A1	15.7399582516437	17.4311617806316	20.2587390622501	19.5937075274652	20.0935213555594	19.993192495698	19.2445745939933	19.8130786356978	20.4589861220198	20.2801554058458	17.9112423348752	17.5834451261925	17.8236073354831	18.2663377653465	18.4864122857773	20.0213471218906	21.0134083230719	20.3844379911614	20.0771146931953	19.502061898358	18.157395458652	17.2280752275071	17.9425240614923	17.3598776873547	17.5010709992564	17.6448046674156	20.1737608673526	20.6414322191309
Q80X19	>sp|Q80X19|COEA1_MOUSE Collagen alpha-1(XIV) chain OS=Mus musculus OX=10090 GN=Col14a1 PE=1 SV=2	COL14A1	17.2019603336852	19.1159435164976		17.0543288104221	19.5788490210843	20.2675142915706	17.4771318873106		19.7474787756889	19.5409191711146	14.9117997942463		16.1000643122511	16.6574462900213	20.2902308852311	21.6616816725448	19.7633070020147	20.1274278589622	19.564059409081	20.022026354868				15.9093496499959	19.9272862591718	20.5572394359143	19.4122254410956	19.7026766282857
O35206	>sp|O35206|COFA1_MOUSE Collagen alpha-1(XV) chain OS=Mus musculus OX=10090 GN=Col15a1 PE=1 SV=2	COL15A1			18.9910842217454	17.976059783912	19.2349942998186	18.3244369559398	20.1511457715745	19.0498193268512	19.0107928161745	18.4574479097495	19.2265515807046	17.5126514549443				19.9547630664496	22.2349748282982	22.6299834288326	18.3893689067155	18.741310074373	18.1900779418702				18.5391202999374		21.241020983399	21.7297612617226
Q8BLX7	>sp|Q8BLX7|COGA1_MOUSE Collagen alpha-1(XVI) chain OS=Mus musculus OX=10090 GN=Col16a1 PE=1 SV=2	COL16A1	19.0710623179992	19.6150264925502		15.1011737532849	19.885057342543	20.1948638154802		16.0930138885792	19.9079306754047	19.3542227575954		15.8101935491517			20.5934488112165	20.3446392483097	17.5976083565423	17.9680858950255	19.7533223712603	19.814599050627					20.4794982010997	20.4016880752199	17.6022610418791	17.3431503972401
P39061	>sp|P39061|COIA1_MOUSE Collagen alpha-1(XVIII) chain OS=Mus musculus OX=10090 GN=Col18a1 PE=1 SV=4	COL18A1		17.4700953203403	18.1192578183979	18.0546941188339	19.8370634933599	19.8087943842	19.9568314434565	20.1125875451708	20.4859246943531	19.6709071446823	19.5995385679174	18.5349679256021	17.233157654183	19.1992322452523	17.454222582188	19.7016622025238	22.3136484551606	22.9181819096443	20.0401077863974	20.0069678240654	18.5893479591738		17.4758768353437		17.2538885323659	17.4045720788724	21.4570241657936	22.0835626535198
P11087	>sp|P11087|CO1A1_MOUSE Collagen alpha-1(I) chain OS=Mus musculus OX=10090 GN=Col1a1 PE=1 SV=4	COL1A1	17.5032778160327	18.4343928371179	20.9510436874595	22.5230083045953	20.3831181339815	20.4162476383183	21.5086770255007	23.0513120959633	20.5193708120509	20.6617940429997	20.9510767834255	20.1500415704993	19.2172780011384	19.3835573376913	18.8922131436976	21.3235016513772	22.835113028656	22.837019130149	20.4672427176926	20.3933127502918	19.7584702730948	18.6360836955521	19.1496362582261	18.8739157838402	18.2664361067872	18.2474909917119	22.8276667381705	23.0143728593317
Q01149	>sp|Q01149|CO1A2_MOUSE Collagen alpha-2(I) chain OS=Mus musculus OX=10090 GN=Col1a2 PE=1 SV=2	COL1A2	17.9568851311597	18.1709020258138	19.7831368124861	22.3490941466214	20.3407902733399	20.2823802806317	20.858218392272	23.3516937513258	20.2181473854423	20.4142487068358	21.2163489687213	21.396056066499	18.7193898624671	19.2112110835318	18.8799028710166	21.1093752053683	23.8371023716847	23.9298687896619	20.3590240558024	20.2763446572219	19.7396075198983	18.7476441859242	18.6180717027373	19.0151766389418	18.2820048718104	18.5613989814622	23.9732705612406	24.0786695177355
Q8K4G2	>sp|Q8K4G2|CONA1_MOUSE Collagen alpha-1(XXIII) chain OS=Mus musculus OX=10090 GN=Col23a1 PE=2 SV=2	COL23A1	17.8094981004525																											
Q99MQ5	>sp|Q99MQ5|COPA1_MOUSE Collagen alpha-1(XXV) chain OS=Mus musculus OX=10090 GN=Col25a1 PE=2 SV=2	COL25A1						19.2957442759749										19.5800726677773												
Q2UY11	>sp|Q2UY11|COSA1_MOUSE Collagen alpha-1(XXVIII) chain OS=Mus musculus OX=10090 GN=Col28a1 PE=2 SV=1	COL28A1								15.8988919272154									18.1474803872365	18.7145039730929									17.5130482214852	17.9837413457771
P28481	>sp|P28481|CO2A1_MOUSE Collagen alpha-1(II) chain OS=Mus musculus OX=10090 GN=Col2a1 PE=1 SV=2	COL2A1			18.1592751481999	16.9048697836177				17.4290225427287																				
P08121	>sp|P08121|CO3A1_MOUSE Collagen alpha-1(III) chain OS=Mus musculus OX=10090 GN=Col3a1 PE=1 SV=4	COL3A1	18.8029688471796	18.6079452663152	22.1306932434454	22.8219885917116	20.6832822697601	20.6414300373905	22.7169729136873	23.5394306762256	20.4254531434978	20.7691958985798	21.8667753599815	21.2659913064066	17.4774156149718	17.9430285306875	19.0441905056098	21.4615756002298	23.0242366651744	23.2366056795511	20.5443557438426	20.5198452290176	21.0926794634019	16.9568870623363	17.3233244393001	17.7843893401877	18.3014296788344	18.8273257964341	23.3398451463938	23.2918582130753
P02463	>sp|P02463|CO4A1_MOUSE Collagen alpha-1(IV) chain OS=Mus musculus OX=10090 GN=Col4a1 PE=1 SV=4	COL4A1	18.918596790819		18.8580549046673	19.1922335651982		19.1224712021578	19.72246991853	20.5451531239361	19.4881709548357	19.3835594552813	17.8107095756343	17.3677122780864	18.3563390717339	17.672615155092			22.3344552434689	21.9187682063723		17.990181919292	18.3064185687814	16.8967251022962		18.142495664044			21.6110731186576	21.912946797059
P08122	>sp|P08122|CO4A2_MOUSE Collagen alpha-2(IV) chain OS=Mus musculus OX=10090 GN=Col4a2 PE=1 SV=4	COL4A2	17.7490474225557	17.0774986545977	18.2380406661713	18.5345865529754	18.822323500427	19.0660312062128	18.7391957184512	20.9321913487952	18.9112872046679	18.3062462787749	19.3096566009978	20.5878877023279	17.8413505510058	17.8784638059399	15.9883196065443	19.5759344735252	24.1750298519692	24.2855631069907	18.9426002861142	18.9717913856338	19.5386676610184		17.9921913993621	17.19449457705			23.9028948496563	24.1587312814161
Q9QZS0	>sp|Q9QZS0|CO4A3_MOUSE Collagen alpha-3(IV) chain OS=Mus musculus OX=10090 GN=Col4a3 PE=1 SV=2	COL4A3				17.8060020128855													22.0439384288754	21.09078439028									21.1104871330998	21.4777444344377
A0A5F8MQ70	>tr|A0A5F8MQ70|A0A5F8MQ70_MOUSE Isoform of O88207, Collagen, type V, alpha 1 (Fragment) OS=Mus musculus OX=10090 GN=Col5a1 PE=1 SV=1	COL5A1			19.5894357957468	21.0964818828432	17.7558013885071		19.8251052598378	20.9811976687873	18.2308384742083	18.6729740144892	18.7669368686506	17.3809142489045					17.923635215597	18.4257223412393	18.3221137267421	18.0531543517836	17.4514889668986						17.9754773451886	18.5805347212281
O88207	>sp|O88207|CO5A1_MOUSE Collagen alpha-1(V) chain OS=Mus musculus OX=10090 GN=Col5a1 PE=1 SV=2	COL5A1	19.085434390359	19.9403971998196	20.4870004587173	20.9297462707697	21.1437042633182	21.2981272606	21.4347377360676	21.9535430227085	21.3749540874634	21.5552510858573	20.929486629142	20.8474793993476	18.4254190604281	17.6235193675698	19.7088040318698	21.0436552805109	21.8297171497953	22.1509598649887	21.591779671397	21.2927868148799	19.5238180476524	17.364568495202	18.260314306001	17.5487005705331	19.2583096455435	19.2205786129032	22.0322064867837	22.1915993622288
Q3U962	>sp|Q3U962|CO5A2_MOUSE Collagen alpha-2(V) chain OS=Mus musculus OX=10090 GN=Col5a2 PE=1 SV=1	COL5A2	17.0011068543109	18.029285006198	20.2893565027521	21.9568913908253	20.4415199436913	20.3964409748276	21.2836504023224	23.588053184315	20.3623682262437	20.5077989614535	21.4654639302105	21.0426281141159	16.7329911546674	16.4921134949516	18.8076869649682	20.9697407109183	22.4552714092453	22.6649433347334	20.4498681698512	20.1183859707664	19.9407558107176		15.3273218373881	16.8198636416867	17.9755119650405	18.3308868888787	22.7000132588679	22.9139098038933
Q9JLI2	>tr|Q9JLI2|Q9JLI2_MOUSE Collagen type V alpha 3 chain OS=Mus musculus OX=10090 GN=Col5a3 PE=1 SV=1	COL5A3			15.678403921818	15.5346990693583			17.831543409891	17.3722392664958			17.1932446125503	17.551897178447					19.5560127097834	20.2321337474115									19.5593086814154	19.3155094590625
Q04857	>sp|Q04857|CO6A1_MOUSE Collagen alpha-1(VI) chain OS=Mus musculus OX=10090 GN=Col6a1 PE=1 SV=1	COL6A1	18.2528168710864	17.6766163806551	21.6523427830488	21.2597557205374	19.5546515567184	19.9165453977935	22.1908737535866	22.2192682115123	20.2051206081798	20.2658753301003	21.1285472524081	19.687836130278	19.3107091543013	19.9436412712302	17.8539630982624	19.7188093345912	23.1998020893211	23.2989360259063	19.8535181210484	19.6340846027509	20.6227164642605	18.1523305624024	19.6250254466555	18.7393987615856	17.2156277774866	17.2878739923661	23.068144577686	23.2107630131761
Q02788	>sp|Q02788|CO6A2_MOUSE Collagen alpha-2(VI) chain OS=Mus musculus OX=10090 GN=Col6a2 PE=1 SV=3	COL6A2	17.9145674356843	17.847210728304	19.9303973837886	20.3877536938787	19.9770105541531	20.0381897024649	20.5644375137594	21.0175709792961	20.0431488173343	19.9288721787731	20.454365091019	19.9916076463468	19.6460864615912	19.8641770533571	18.6154993249726	20.0432347717526	22.53888182327	22.7271142918474	20.0240126000123	19.5239521146381	19.3353974511214	18.2060470022821	19.7329039369626	18.3908260253322	17.8634954787029	18.364265620231	22.3212015527337	22.3037220756058
E9PWQ3	>tr|E9PWQ3|E9PWQ3_MOUSE Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=2	COL6A3	17.9778841320602	18.3209661088254	19.9000385834986	20.2334476293311	19.7837571620367	19.9538848908662	20.8090636940632	20.9206108020758	20.3809263340022	19.8716612122504	19.88829649916	18.873318189829	19.1740128200391	19.9675329875648	18.5931735717798	20.0801957315687	23.2403505977834	23.0525916420821	20.0881980321203	19.4391223650152	19.6750739927519	16.8365757213899	19.6576951518093	18.5719733414957	17.9540697473564	18.3356872915653	22.956677966284	23.1288253800369
J3QQ16	>tr|J3QQ16|J3QQ16_MOUSE Isoform of E9PWQ3, Collagen, type VI, alpha 3 OS=Mus musculus OX=10090 GN=Col6a3 PE=1 SV=1	COL6A3	16.4973825800805	17.183442570499	18.4561515962732	17.6374822621939	17.911298102873	17.4774257679157	18.9931643874027	19.180822315792	18.3110582781745	18.1819128270015	18.3981877498935	17.5122716401274	17.0570906879625	18.2738272420424	17.1955542243668	18.7186072626166	21.8182402113652	20.3971020243391	18.6426503786778	17.7872858945565	17.1722939188842		17.1519882668545		16.9852687646874	17.5592607722221	21.4593595398611	20.9015234911016
Q63870	>sp|Q63870|CO7A1_MOUSE Collagen alpha-1(VII) chain OS=Mus musculus OX=10090 GN=Col7a1 PE=1 SV=3	COL7A1																	21.1875586783038										20.1789371199985	20.3129183984182
Q00780	>sp|Q00780|CO8A1_MOUSE Collagen alpha-1(VIII) chain OS=Mus musculus OX=10090 GN=Col8a1 PE=1 SV=3	COL8A1							19.8119206793505	19.0404268810657									20.1026451498225	19.6062874061314					17.5058252532926				20.0317166696313	21.2689462507665
P25318	>sp|P25318|CO8A2_MOUSE Collagen alpha-2(VIII) chain OS=Mus musculus OX=10090 GN=Col8a2 PE=2 SV=2	COL8A2																	18.757230473771	18.4570160868665										19.7029893688682
Q8CF98	>sp|Q8CF98|COL10_MOUSE Collectin-10 OS=Mus musculus OX=10090 GN=Colec10 PE=2 SV=1	COLEC10			18.6418824055743	16.7620835227796		17.9932977705704		17.5006551833366			16.8997935364667										16.8156834924592							
Q8K4Q8	>sp|Q8K4Q8|COL12_MOUSE Collectin-12 OS=Mus musculus OX=10090 GN=Colec12 PE=1 SV=1	COLEC12	18.5539903997318	18.4262600811573	19.7283141841742	18.4722344730279	20.256098359663	20.0601628552329	19.8636603505792	19.7806089080208	20.246184350351	20.2423701480987	19.9824532666449	19.02022649837	16.9226416395769		18.2647484490331	20.3246486745748	19.814212120224	20.035424371227	20.7844298997965	20.1659046904608	18.6208370571053		17.7001670196877		19.0515236986991	18.6691515922477	19.5305218082376	20.1821181463881
Q8K297	>sp|Q8K297|GT251_MOUSE Procollagen galactosyltransferase 1 OS=Mus musculus OX=10090 GN=Colgalt1 PE=1 SV=2	COLGALT1	21.2558549348429	22.3154200407754	17.1218478056333	17.5732813553529	23.1147856138354	23.1106637857526	17.9290228274269	18.1448803860697	23.2350966368958	23.11649259371	17.0367817152741	17.2108426592431	18.1057392640189	18.4370860890678	22.9244381036523	23.5412128173892	17.9119105548684	18.2164757114969	23.1156819149272	23.0494644130539	17.9210476550184		18.4381696111417	17.6170980918557	22.4433348269465	22.2857886604385	17.9563745396544	18.2826825037189
Q6NVG7	>sp|Q6NVG7|GT252_MOUSE Procollagen galactosyltransferase 2 OS=Mus musculus OX=10090 GN=Colgalt2 PE=2 SV=2	COLGALT2																		21.2304849048299	21.4300543344427									
Q8K4M5	>sp|Q8K4M5|COMD1_MOUSE COMM domain-containing protein 1 OS=Mus musculus OX=10090 GN=Commd1 PE=1 SV=2	COMMD1		18.9099043414658	17.2871716133738	16.4988235818898	20.7927826943275	20.9843676087806	18.5326523375686	18.6739131697408	20.450048812139	20.5379039866645	17.2333379316011				19.3224169600038	21.0220875913713	17.1737404492676	17.645215180659	20.7107194876079	20.6063465948155	15.6163351931084				18.1163272089725	18.8840964292026	16.5971303197512	17.0585168423207
Q8BXC6	>sp|Q8BXC6|COMD2_MOUSE COMM domain-containing protein 2 OS=Mus musculus OX=10090 GN=Commd2 PE=1 SV=1	COMMD2	19.6083577091059		17.4598478191513	17.2474454470081	22.4904631128737	22.6002187332047	18.5209869185404	18.2938308409328	22.1245896006723	22.3188180504996	18.0500984049764	17.1326503372014	16.5586105448089	18.3242596704201	21.1383180537603	22.5086565487207	18.8124342977823	19.0666331896508	22.1744271251838	22.1991403219615	17.8400648562471		17.4229681392946		20.2408844783699	20.6065443771266	18.4810741185595	18.9021925518879
Q63829	>sp|Q63829|COMD3_MOUSE COMM domain-containing protein 3 OS=Mus musculus OX=10090 GN=Commd3 PE=1 SV=1	COMMD3	21.632640666647	19.1843328234876	18.673234744417	17.4541832281939	20.8437699791497	20.9646237471309	18.0338401567551	18.8979472009663	20.892720535936	21.1470615270262	18.307334113845	19.4008617472364			20.0960885851689	20.9479781549752	18.7287982361649	18.6504117605756	20.9557754980119	20.9839091134197					19.4105747283914	19.2263951081483	18.4659071668949	18.4928616771102
Q8R395	>sp|Q8R395|COMD5_MOUSE COMM domain-containing protein 5 OS=Mus musculus OX=10090 GN=Commd5 PE=1 SV=1	COMMD5		17.8194805864611			19.6379567792439	19.4971540476036			19.8386022731827	19.8668714037241						19.9726152531625			19.6571055749433	19.5276965305715								
Q3V4B5	>sp|Q3V4B5|COMD6_MOUSE COMM domain-containing protein 6 OS=Mus musculus OX=10090 GN=Commd6 PE=1 SV=1	COMMD6	17.2521874195517	19.866100268943	18.6153879003368	18.0282663401081	20.8437667711299	21.1124993396458	18.6490898465649	18.9940569581827	20.5586603221216	20.7036114402032	18.1028740639043	17.2642700286057		17.7082046334082	19.6973077701816	21.1313724581311	18.7545270058474	18.2926565722152	20.732681567951	20.6704906802382					18.5652347261689	18.095870439096	18.7121919731536	18.25788118729
Q9CZG3	>sp|Q9CZG3|COMD8_MOUSE COMM domain-containing protein 8 OS=Mus musculus OX=10090 GN=Commd8 PE=1 SV=1	COMMD8			17.7957923597785	17.1461708774531	20.8619955758251	20.6968571878922	17.8580660113565	18.6329810017897	21.0091123832524	21.2673776467991						20.5870486317967			21.1243939728766	21.2171246674507							17.7567452469137	
Q8K2Q0	>sp|Q8K2Q0|COMD9_MOUSE COMM domain-containing protein 9 OS=Mus musculus OX=10090 GN=Commd9 PE=1 SV=3	COMMD9	17.0541636449558	18.9432324375824			21.6998658523247	21.74724123106	18.7698328105641	19.0532445934573	21.2359764752813	21.5713576086653					18.8139205259062	21.9736387539182	18.4310957700311		21.3479489618353	21.3536495658943						18.4626490397402	18.559155247487	18.511824316497
Q9R0G6	>sp|Q9R0G6|COMP_MOUSE Cartilage oligomeric matrix protein OS=Mus musculus OX=10090 GN=Comp PE=1 SV=2	COMP			20.6484905012399	19.1990417227036			20.3626345350011	20.4796603755807			18.953524300543	17.9944107582696					17.5038838663633	18.3681712256507			19.3987040687753						17.5860037335711	18.0983292480375
O88587	>sp|O88587|COMT_MOUSE Catechol O-methyltransferase OS=Mus musculus OX=10090 GN=Comt PE=1 SV=2	COMT	18.3978727928121	18.9139746285202	16.3937275043977		18.8014459470683	19.0002180606957	16.4124251416646	16.0221562932078	18.8805707182884	18.9206616922228	16.6581817275987	17.4997698933279			19.35274255712	19.7474769822808			19.0913305701514	18.6204275105742	15.5427294814187				19.6648214431809	19.1480503958023	15.5409169245697	
Q8BIG7	>sp|Q8BIG7|CMTD1_MOUSE Catechol O-methyltransferase domain-containing protein 1 OS=Mus musculus OX=10090 GN=Comtd1 PE=1 SV=1	COMTD1					18.541341220801	19.4242928800761			19.6730735842302	20.0911801574715						18.5148213713918			19.7586605087722	19.5772108216868								
Q8CIE6	>sp|Q8CIE6|COPA_MOUSE Coatomer subunit alpha OS=Mus musculus OX=10090 GN=Copa PE=1 SV=2	COPA	18.4111217500988	19.796080864667	19.3046245602522	19.2087188273888	21.5456402735024	21.680096413701	19.9070757574761	19.5139919862449	21.709168619116	21.3001093386224	18.959139563442	18.1160282851469	17.8947686715133	19.0489492002168	19.9069235620545	21.5056686087472	19.5479182286179	19.4322525319904	21.6205389781157	21.0919940924238	18.8288599853207	14.4459394622604	18.1797237131113	17.6231362442444	19.3746283709849	19.4038841990518	19.6039808846099	19.8193737833078
Q9JIF7	>sp|Q9JIF7|COPB_MOUSE Coatomer subunit beta OS=Mus musculus OX=10090 GN=Copb1 PE=1 SV=1	COPB1		20.3566557921587	18.6001684983225		20.8886012057738	21.2231335181384			21.1477668771106	21.0714925671997			16.9643872716424		20.350270011942	21.2179580539352			21.2849094192379	20.421605966393	18.4942394861159		17.5519564002161		19.0760238455619	19.7709878786666	19.1836277331348	
O55029	>sp|O55029|COPB2_MOUSE Coatomer subunit beta' OS=Mus musculus OX=10090 GN=Copb2 PE=1 SV=2	COPB2	18.4478339895566	19.7512675457244	19.2264732761017	18.0130253642716	20.0187940784765	20.2148366221512	19.8912750291453	18.5506532850064	20.9311519623114	20.6511462834546	18.280564717216	17.1274776925284	17.3779924508344	18.1284767500834	20.3802300760743	20.4391660487641	19.5696380453662	19.2329267223403	20.6873882802403	20.1531962931838	18.2914628189074		17.9869250685437	16.8753842595439	19.2516545669705	19.9146827773402	19.7299658767836	19.9564586933097
O89079	>sp|O89079|COPE_MOUSE Coatomer subunit epsilon OS=Mus musculus OX=10090 GN=Cope PE=1 SV=3	COPE	18.5520123523415	19.1587336761761	19.4512029342607	18.8318899681028	19.3545330495711	19.5176907756616	19.8502302542733	19.2249816380434	19.387870054071	19.4747823687075	18.511588039835	18.2428928338776	18.2895885973219	17.8477069298984	19.4704667038075	19.9005749317548	18.5002579900126	18.7279268870191	19.6878751559534	19.1671381064799	17.6476858060518	17.5469895934869	17.9773694129503	17.6961531480458	19.3077999262875	19.0962910639049	18.6132560670679	18.4704952758903
Q9QZE5	>sp|Q9QZE5|COPG1_MOUSE Coatomer subunit gamma-1 OS=Mus musculus OX=10090 GN=Copg1 PE=1 SV=1	COPG1	18.8641017960149	19.7331281290266	18.4633924612728	18.8714950163421	20.9594313726157	21.0475585991818	19.0744838779944	19.2939721742097	21.3666454638013	21.2027760977725	18.11185216564	17.4170640798602	17.4786343752665	18.1886350781437	19.9147542134596	21.2402679068958	19.0544581708838	19.1600962746883	21.2203673042558	20.8049929574728	18.2612551056693		17.4975418400455	16.5582273889172	20.2972218738845	19.2707136537271	19.2738650851788	19.3688795064444
