protein_id	fasta_headers	gene_symbols_or_id	MS1d4-L	MS2d4-L	MW1d4-L	MW2d4-L
P43024	>sp|P43024|CX6A1_MOUSE Cytochrome c oxidase subunit 6A1, mitochondrial OS=Mus musculus OX=10090 GN=Cox6a1 PE=1 SV=2	COX6A1	23.9356043864658	22.3405289169658	23.4301531542401	23.7014946479143
P43023	>sp|P43023|CX6A2_MOUSE Cytochrome c oxidase subunit 6A2, mitochondrial OS=Mus musculus OX=10090 GN=Cox6a2 PE=1 SV=2	COX6A2	21.5278726926486	19.0433063525908	21.8643849364359	21.1654827114006
P56391	>sp|P56391|CX6B1_MOUSE Cytochrome c oxidase subunit 6B1 OS=Mus musculus OX=10090 GN=Cox6b1 PE=1 SV=2	COX6B1	21.2593058179938	21.8773798353928	21.2231905972662	22.114582380666
Q9CPQ1	>sp|Q9CPQ1|COX6C_MOUSE Cytochrome c oxidase subunit 6C OS=Mus musculus OX=10090 GN=Cox6c PE=1 SV=3	COX6C	20.6527517416457	19.7355895032161	21.404952956595	20.8058205438444
O89001	>sp|O89001|CBPD_MOUSE Carboxypeptidase D OS=Mus musculus OX=10090 GN=Cpd PE=1 SV=2	CPD	18.4855323710467	19.1647060032029	18.0818645834764	18.5392174626796
E9Q5X2;E9Q969	>tr|E9Q5X2|E9Q5X2_MOUSE Isoform of Q812E0, Cytoplasmic polyadenylation element binding protein 2 OS=Mus musculus OX=10090 GN=Cpeb2 PE=1 SV=1;>tr|E9Q969|E9Q969_MOUSE Isoform of Q812E0, Cytoplasmic polyadenylation element binding protein 2 OS=Mus musculus OX=10090 GN=Cpeb2 PE=1 SV=2	CPEB2	18.2585961210771	18.0247680413695	18.0504931757067	
P63040;P84086	>sp|P63040|CPLX1_MOUSE Complexin-1 OS=Mus musculus OX=10090 GN=Cplx1 PE=1 SV=1;>sp|P84086|CPLX2_MOUSE Complexin-2 OS=Mus musculus OX=10090 GN=Cplx2 PE=1 SV=1	CPLX1;CPLX2	19.546808686877	18.5512914217643	19.5865233666349	20.0413812634115
Q8C166	>sp|Q8C166|CPNE1_MOUSE Copine-1 OS=Mus musculus OX=10090 GN=Cpne1 PE=1 SV=1	CPNE1	18.2835932397853	18.7263231242479	18.5401676949289	17.8788003133057
Q9QXK7	>sp|Q9QXK7|CPSF3_MOUSE Cleavage and polyadenylation specificity factor subunit 3 OS=Mus musculus OX=10090 GN=Cpsf3 PE=1 SV=2	CPSF3	18.134310284047	18.3261017542701		17.4500571237513
Q8BQZ5	>sp|Q8BQZ5|CPSF4_MOUSE Cleavage and polyadenylation specificity factor subunit 4 OS=Mus musculus OX=10090 GN=Cpsf4 PE=2 SV=1	CPSF4	18.0537419411086	17.677886166045	18.1769635780564	
Q6NVF9	>sp|Q6NVF9|CPSF6_MOUSE Cleavage and polyadenylation specificity factor subunit 6 OS=Mus musculus OX=10090 GN=Cpsf6 PE=1 SV=1	CPSF6	18.1687830382073	19.8192159626922		19.7255316322493
Q8BTV2	>sp|Q8BTV2|CPSF7_MOUSE Cleavage and polyadenylation specificity factor subunit 7 OS=Mus musculus OX=10090 GN=Cpsf7 PE=1 SV=2	CPSF7		16.5143470131905	16.1863127192324	16.1294250403753
P97742	>sp|P97742|CPT1A_MOUSE Carnitine O-palmitoyltransferase 1, liver isoform OS=Mus musculus OX=10090 GN=Cpt1a PE=1 SV=4	CPT1A	19.9298779733451	18.9442776615646	20.0619132794528	19.6115026597695
P52825	>sp|P52825|CPT2_MOUSE Carnitine O-palmitoyltransferase 2, mitochondrial OS=Mus musculus OX=10090 GN=Cpt2 PE=1 SV=2	CPT2	19.048798033986	19.0003990795379	19.1796074455879	19.0272656802207
P62965	>sp|P62965|RABP1_MOUSE Cellular retinoic acid-binding protein 1 OS=Mus musculus OX=10090 GN=Crabp1 PE=1 SV=2	CRABP1	21.4942623012337	21.7713484452551	21.2036029083315	21.3066295807968
P22935	>sp|P22935|RABP2_MOUSE Cellular retinoic acid-binding protein 2 OS=Mus musculus OX=10090 GN=Crabp2 PE=2 SV=2	CRABP2	20.3161986317105	20.49842803684	20.3118687116541	20.3206993751775
P47934	>sp|P47934|CACP_MOUSE Carnitine O-acetyltransferase OS=Mus musculus OX=10090 GN=Crat PE=1 SV=3	CRAT	18.4041808943285	18.7632971580811	18.2325342076883	18.8808627423551
Q01147	>sp|Q01147|CREB1_MOUSE Cyclic AMP-responsive element-binding protein 1 OS=Mus musculus OX=10090 GN=Creb1 PE=1 SV=2	CREB1	18.2175283309708	18.2098219212811	17.5567463219139	
Q91XD7	>sp|Q91XD7|CREL1_MOUSE Protein disulfide isomerase Creld1 OS=Mus musculus OX=10090 GN=Creld1 PE=1 SV=1	CRELD1	21.5287156851044	20.540856128458	21.7334016145019	21.5109685286354
Q9CYA0	>sp|Q9CYA0|CREL2_MOUSE Protein disulfide isomerase Creld2 OS=Mus musculus OX=10090 GN=Creld2 PE=1 SV=1	CRELD2	20.8557669811795	20.2522563184925	20.5849186178498	20.7303907706828
P63254	>sp|P63254|CRIP1_MOUSE Cysteine-rich protein 1 OS=Mus musculus OX=10090 GN=Crip1 PE=1 SV=2	CRIP1	19.9208642783931	20.7013941687707	20.6780110445371	20.601224831707
Q9DCT8	>sp|Q9DCT8|CRIP2_MOUSE Cysteine-rich protein 2 OS=Mus musculus OX=10090 GN=Crip2 PE=1 SV=1	CRIP2	20.2550492753843	20.9097745149786	20.2143591209893	20.5925092194078
Q64010	>sp|Q64010|CRK_MOUSE Adapter molecule crk OS=Mus musculus OX=10090 GN=Crk PE=1 SV=1	CRK	20.2322409732023	19.8359723185107	20.1671593212802	20.2228498377088
Q8JZR2	>tr|Q8JZR2|Q8JZR2_MOUSE Isoform of Q64010, Crk protein OS=Mus musculus OX=10090 GN=Crk PE=1 SV=1	CRK	20.1030455321112	18.8980494138634	20.0252597715427	19.5153163579771
P47941	>sp|P47941|CRKL_MOUSE Crk-like protein OS=Mus musculus OX=10090 GN=Crkl PE=1 SV=2	CRKL	19.5899859640031	19.1337214460601	19.6035817410123	19.9070455064713
Q9JM58	>sp|Q9JM58|CRLF1_MOUSE Cytokine receptor-like factor 1 OS=Mus musculus OX=10090 GN=Crlf1 PE=1 SV=1	CRLF1		17.6497969313157	18.241075335741	
Q9Z2L7	>sp|Q9Z2L7|CRLF3_MOUSE Cytokine receptor-like factor 3 OS=Mus musculus OX=10090 GN=Crlf3 PE=1 SV=1	CRLF3	16.3261476031441	16.3375762213542	17.6870251309566	
Q8CJ40	>sp|Q8CJ40|CROCC_MOUSE Rootletin OS=Mus musculus OX=10090 GN=Crocc PE=1 SV=2	CROCC	18.9212698537793	17.7639068775212	19.2664345124906	19.1720482375125
Q9CYD3	>sp|Q9CYD3|CRTAP_MOUSE Cartilage-associated protein OS=Mus musculus OX=10090 GN=Crtap PE=1 SV=3	CRTAP	18.3473259692663	18.8011145247986	17.8231229844015	18.3957344646931
Q91X84	>sp|Q91X84|CRTC3_MOUSE CREB-regulated transcription coactivator 3 OS=Mus musculus OX=10090 GN=Crtc3 PE=1 SV=2	CRTC3		18.0205565024596		17.8932692076899
P23927	>sp|P23927|CRYAB_MOUSE Alpha-crystallin B chain OS=Mus musculus OX=10090 GN=Cryab PE=1 SV=2	CRYAB	21.1645568890602	20.78103361395	21.4308807396053	21.4542737505975
O54983	>sp|O54983|CRYM_MOUSE Ketimine reductase mu-crystallin OS=Mus musculus OX=10090 GN=Crym PE=1 SV=1	CRYM		17.5156827846396	18.2924001887774	18.7365712008063
P47199	>sp|P47199|QOR_MOUSE Quinone oxidoreductase OS=Mus musculus OX=10090 GN=Cryz PE=1 SV=1	CRYZ	19.7371954280436	19.479296178824	19.578238618768	20.0684939543479
Q9CZU6	>sp|Q9CZU6|CISY_MOUSE Citrate synthase, mitochondrial OS=Mus musculus OX=10090 GN=Cs PE=1 SV=1	CS	19.386559211357	19.7372154407785	19.7818745387299	19.6067997900636
Q91W50	>sp|Q91W50|CSDE1_MOUSE Cold shock domain-containing protein E1 OS=Mus musculus OX=10090 GN=Csde1 PE=1 SV=1	CSDE1	19.5838538936191	20.1469133135124	19.6282426686218	19.5631361232328
Q9ERK4	>sp|Q9ERK4|XPO2_MOUSE Exportin-2 OS=Mus musculus OX=10090 GN=Cse1l PE=1 SV=1	CSE1L	18.8481878639365	19.4235683644883	19.1766619010003	18.9925752081501
Q9DC28	>sp|Q9DC28|KC1D_MOUSE Casein kinase I isoform delta OS=Mus musculus OX=10090 GN=Csnk1d PE=1 SV=2	CSNK1D		17.9940974605607	16.880314330277	
Q60737	>sp|Q60737|CSK21_MOUSE Casein kinase II subunit alpha OS=Mus musculus OX=10090 GN=Csnk2a1 PE=1 SV=2	CSNK2A1	19.8901593158809	19.0764433205875	20.057635113075	20.2948350826802
O54833	>sp|O54833|CSK22_MOUSE Casein kinase II subunit alpha' OS=Mus musculus OX=10090 GN=Csnk2a2 PE=1 SV=1	CSNK2A2	18.9922961799153	17.1779113958552	19.5998944966229	19.2118857543177
P67871	>sp|P67871|CSK2B_MOUSE Casein kinase II subunit beta OS=Mus musculus OX=10090 GN=Csnk2b PE=1 SV=1	CSNK2B		18.7773323958592	18.396886421103	18.6671484282681
Q8VHY0	>sp|Q8VHY0|CSPG4_MOUSE Chondroitin sulfate proteoglycan 4 OS=Mus musculus OX=10090 GN=Cspg4 PE=1 SV=3	CSPG4	20.1291770052962	19.8470637964088	20.3534118153197	20.2089378742703
P97315	>sp|P97315|CSRP1_MOUSE Cysteine and glycine-rich protein 1 OS=Mus musculus OX=10090 GN=Csrp1 PE=1 SV=3	CSRP1	20.2966575147005	20.7288072120518	20.6628850262288	20.7133425389203
P97314	>sp|P97314|CSRP2_MOUSE Cysteine and glycine-rich protein 2 OS=Mus musculus OX=10090 GN=Csrp2 PE=1 SV=3	CSRP2	19.8792755231104	19.6774164035711	20.1609679763685	19.6163846442604
P50462	>sp|P50462|CSRP3_MOUSE Cysteine and glycine-rich protein 3 OS=Mus musculus OX=10090 GN=Csrp3 PE=1 SV=1	CSRP3	20.3366974167427	20.6419914068648	20.5881436004132	20.4740258085381
P21460	>sp|P21460|CYTC_MOUSE Cystatin-C OS=Mus musculus OX=10090 GN=Cst3 PE=1 SV=2	CST3	20.6888152996258	20.1819719323055	20.4625217015053	20.8984774853244
Q62426	>sp|Q62426|CYTB_MOUSE Cystatin-B OS=Mus musculus OX=10090 GN=Cstb PE=1 SV=1	CSTB	22.6699732773491	21.9346564315975	22.6493514291585	22.1941086239068
Q99LC2	>sp|Q99LC2|CSTF1_MOUSE Cleavage stimulation factor subunit 1 OS=Mus musculus OX=10090 GN=Cstf1 PE=1 SV=1	CSTF1	17.6270818856772	17.3888090678439	18.0077736502394	18.3248071011596
Q8BIQ5	>sp|Q8BIQ5|CSTF2_MOUSE Cleavage stimulation factor subunit 2 OS=Mus musculus OX=10090 GN=Cstf2 PE=1 SV=2	CSTF2	19.8772151856967	19.5032698587643	19.954314231981	19.5756911452985
Q8C7E9	>sp|Q8C7E9|CSTFT_MOUSE Cleavage stimulation factor subunit 2 tau variant OS=Mus musculus OX=10090 GN=Cstf2t PE=1 SV=2	CSTF2T	19.3013714329369	19.3648915444767	18.1959462881082	19.5367433553058
O88712	>sp|O88712|CTBP1_MOUSE C-terminal-binding protein 1 OS=Mus musculus OX=10090 GN=Ctbp1 PE=1 SV=2	CTBP1	17.8796007343668	18.6157157928317	18.4535520913507	18.3943062175696
Q61164	>sp|Q61164|CTCF_MOUSE Transcriptional repressor CTCF OS=Mus musculus OX=10090 GN=Ctcf PE=1 SV=2	CTCF	18.8486083215901	19.157399857207	18.8372261999602	18.7844162079101
Q7TSG2	>sp|Q7TSG2|CTDP1_MOUSE RNA polymerase II subunit A C-terminal domain phosphatase OS=Mus musculus OX=10090 GN=Ctdp1 PE=1 SV=1	CTDP1	20.4320986480964	19.3168907622354	20.8864327249919	20.5265328258147
Q9D1D6	>sp|Q9D1D6|CTHR1_MOUSE Collagen triple helix repeat-containing protein 1 OS=Mus musculus OX=10090 GN=Cthrc1 PE=2 SV=2	CTHRC1	20.3594896274845	20.8470292527943	21.0014731643647	20.638039503493
E9Q1U6	>tr|E9Q1U6|E9Q1U6_MOUSE Isoform of Q6PEE2, CBP80/20-dependent translation initiation factor OS=Mus musculus OX=10090 GN=Ctif PE=1 SV=1	CTIF	17.7404891461795	17.7382770173509	17.656593645234	17.7123740865895
P26231	>sp|P26231|CTNA1_MOUSE Catenin alpha-1 OS=Mus musculus OX=10090 GN=Ctnna1 PE=1 SV=1	CTNNA1	20.4417909956197	19.7944681632516	20.2847682860548	20.5045443108729
Q02248	>sp|Q02248|CTNB1_MOUSE Catenin beta-1 OS=Mus musculus OX=10090 GN=Ctnnb1 PE=1 SV=1	CTNNB1	19.1197496771373	18.9852867327446	18.8474703533815	18.843472240604
Q9CWL8	>sp|Q9CWL8|CTBL1_MOUSE Beta-catenin-like protein 1 OS=Mus musculus OX=10090 GN=Ctnnbl1 PE=1 SV=1	CTNNBL1	17.0877059089701	17.2204467047359		17.111708973801
P30999	>sp|P30999|CTND1_MOUSE Catenin delta-1 OS=Mus musculus OX=10090 GN=Ctnnd1 PE=1 SV=2	CTNND1	18.7937253299942	18.7420162622413	19.0130718850214	18.3982328037366
P70698	>sp|P70698|PYRG1_MOUSE CTP synthase 1 OS=Mus musculus OX=10090 GN=Ctps1 PE=1 SV=2	CTPS1	19.4559493924012	20.1305746524682	19.3247124281092	19.811155550436
P70303	>sp|P70303|PYRG2_MOUSE CTP synthase 2 OS=Mus musculus OX=10090 GN=Ctps2 PE=1 SV=1	CTPS2	20.4105015002013	19.2771222749002	21.5718349938463	20.6594039820897
P16675	>sp|P16675|PPGB_MOUSE Lysosomal protective protein OS=Mus musculus OX=10090 GN=Ctsa PE=1 SV=1	CTSA	21.5516525979889	20.9223375320728	21.9601518141157	21.5425120488811
P10605	>sp|P10605|CATB_MOUSE Cathepsin B OS=Mus musculus OX=10090 GN=Ctsb PE=1 SV=2	CTSB		18.0845484955461	19.0927423313279	17.2017539711871
P18242	>sp|P18242|CATD_MOUSE Cathepsin D OS=Mus musculus OX=10090 GN=Ctsd PE=1 SV=1	CTSD	20.5242755515476	21.3217705457567	21.0111370496351	20.8499036004218
P06797	>sp|P06797|CATL1_MOUSE Procathepsin L OS=Mus musculus OX=10090 GN=Ctsl PE=1 SV=2	CTSL	20.1000631398319	19.8185933752968	20.4486237508998	20.3804690375546
Q9WUU7	>sp|Q9WUU7|CATZ_MOUSE Cathepsin Z OS=Mus musculus OX=10090 GN=Ctsz PE=1 SV=1	CTSZ	20.4591101930079	20.8416089282442	20.4577572393596	20.5040880021694
Q60598	>sp|Q60598|SRC8_MOUSE Src substrate cortactin OS=Mus musculus OX=10090 GN=Cttn PE=1 SV=2	CTTN	20.992224382982	20.3243080932012	20.8764125952367	20.5418210050398
Q99LJ0	>sp|Q99LJ0|CT2NL_MOUSE CTTNBP2 N-terminal-like protein OS=Mus musculus OX=10090 GN=Cttnbp2nl PE=1 SV=1	CTTNBP2NL	20.3351002574025	19.7730817392215	20.1935836539323	20.1858030708738
Q9WTX6	>sp|Q9WTX6|CUL1_MOUSE Cullin-1 OS=Mus musculus OX=10090 GN=Cul1 PE=1 SV=1	CUL1	18.5013418864652	18.8381419490365	18.1325924956961	18.7043221384361
Q9D4H8	>sp|Q9D4H8|CUL2_MOUSE Cullin-2 OS=Mus musculus OX=10090 GN=Cul2 PE=1 SV=2	CUL2	18.4111457069137	17.3361615460086	18.3851556864215	18.6626425723282
Q9JLV5	>sp|Q9JLV5|CUL3_MOUSE Cullin-3 OS=Mus musculus OX=10090 GN=Cul3 PE=1 SV=1	CUL3	19.3667582733076	19.3670581262488	19.4872744709003	19.5956005103926
A2A432	>sp|A2A432|CUL4B_MOUSE Cullin-4B OS=Mus musculus OX=10090 GN=Cul4b PE=1 SV=1	CUL4B	19.8536532084995	18.5587715442433	19.3500554224596	19.2289437056384
Q9D5V5	>sp|Q9D5V5|CUL5_MOUSE Cullin-5 OS=Mus musculus OX=10090 GN=Cul5 PE=1 SV=3	CUL5	19.5097961466298	19.3965214337507	19.4519630774604	19.7379527582648
Q8VE73	>sp|Q8VE73|CUL7_MOUSE Cullin-7 OS=Mus musculus OX=10090 GN=Cul7 PE=1 SV=2	CUL7	18.8956645867399	18.1602914698552	19.3321262867843	18.8150621705521
Q9CQ89	>sp|Q9CQ89|CUTA_MOUSE Protein CutA OS=Mus musculus OX=10090 GN=Cuta PE=1 SV=3	CUTA	22.7844844034355	22.4427045187464	22.1788559997722	22.8026555900477
P53564	>sp|P53564|CUX1_MOUSE Homeobox protein cut-like 1 OS=Mus musculus OX=10090 GN=Cux1 PE=1 SV=3	CUX1	20.6760874326774	18.1228213979465	21.4585060643241	20.5227254761985
Q9JHS9	>sp|Q9JHS9|CWC15_MOUSE Spliceosome-associated protein CWC15 homolog OS=Mus musculus OX=10090 GN=Cwc15 PE=1 SV=1	CWC15		19.5325526317828		19.4802713079576
O35188	>sp|O35188|X3CL1_MOUSE Fractalkine OS=Mus musculus OX=10090 GN=Cx3cl1 PE=1 SV=3	CX3CL1	17.4483593059006	17.6221356750281	17.3195973688692	17.5860484164626
P40224	>sp|P40224|SDF1_MOUSE Stromal cell-derived factor 1 OS=Mus musculus OX=10090 GN=Cxcl12 PE=2 SV=2	CXCL12		18.388996507766	19.6557855595562	19.3471231711895
P56395	>sp|P56395|CYB5_MOUSE Cytochrome b5 OS=Mus musculus OX=10090 GN=Cyb5a PE=1 SV=2	CYB5A	19.5528807067701	19.3674058064126	19.6816482275404	19.2286928624283
Q9DCN2	>sp|Q9DCN2|NB5R3_MOUSE NADH-cytochrome b5 reductase 3 OS=Mus musculus OX=10090 GN=Cyb5r3 PE=1 SV=3	CYB5R3	18.6106481372826	18.924698210098	19.05961012529	18.8516476618129
Q3TDX8	>sp|Q3TDX8|NB5R4_MOUSE Cytochrome b5 reductase 4 OS=Mus musculus OX=10090 GN=Cyb5r4 PE=2 SV=3	CYB5R4	19.0516153607328	18.6446027658549	18.8894656009365	
Q3TYS2	>sp|Q3TYS2|CYBC1_MOUSE Cytochrome b-245 chaperone 1 OS=Mus musculus OX=10090 GN=Cybc1 PE=1 SV=2	CYBC1	18.4402269022392	17.6294674681607	19.1386401386959	19.2265229771315
Q9D0M3	>sp|Q9D0M3|CY1_MOUSE Cytochrome c1, heme protein, mitochondrial OS=Mus musculus OX=10090 GN=Cyc1 PE=1 SV=1	CYC1	20.557686876249	20.6338927855792	20.8385795071359	20.7180171089679
P62897	>sp|P62897|CYC_MOUSE Cytochrome c, somatic OS=Mus musculus OX=10090 GN=Cycs PE=1 SV=2	CYCS	21.0276481313064	21.4665267620464	21.1261493486733	21.0998019988518
Q7TMB8	>sp|Q7TMB8|CYFP1_MOUSE Cytoplasmic FMR1-interacting protein 1 OS=Mus musculus OX=10090 GN=Cyfip1 PE=1 SV=1	CYFIP1	17.6428950428695	17.5176912355171	17.9552371258307	18.0606942972704
Q80TQ2	>sp|Q80TQ2|CYLD_MOUSE Ubiquitin carboxyl-terminal hydrolase CYLD OS=Mus musculus OX=10090 GN=Cyld PE=1 SV=2	CYLD		18.4395318820557		18.5800272899284
Q9DBG1	>sp|Q9DBG1|CP27A_MOUSE Sterol 26-hydroxylase, mitochondrial OS=Mus musculus OX=10090 GN=Cyp27a1 PE=1 SV=1	CYP27A1	18.1507815459951	16.8196844691761	18.1147682627688	17.9556568700816
Q921M7	>sp|Q921M7|CYRIB_MOUSE CYFIP-related Rac1 interactor B OS=Mus musculus OX=10090 GN=Cyrib PE=1 SV=1	CYRIB		17.8039892409085		17.9636920300944
Q8BHG2	>sp|Q8BHG2|CZIB_MOUSE CXXC motif containing zinc binding protein OS=Mus musculus OX=10090 GN=Czib PE=1 SV=1	CZIB	19.871958742829	20.3625188386243	19.996084715254	20.170679281012
Q9Z1R4	>sp|Q9Z1R4|CF047_MOUSE Uncharacterized protein C6orf47 homolog OS=Mus musculus OX=10090 GN=D17h6s53e PE=1 SV=1	D17H6S53E	21.5923745629698	20.5156740914707	21.6250642450686	21.8597790108788
Q8R1F0	>sp|Q8R1F0|L10K_MOUSE Leydig cell tumor 10 kDa protein homolog OS=Mus musculus OX=10090 GN=D8Ertd738e PE=3 SV=1	D8ERTD738E	18.6151470174108	18.2763808418443	18.8023638484616	18.9133513343146
Q80U19	>sp|Q80U19|DAAM2_MOUSE Disheveled-associated activator of morphogenesis 2 OS=Mus musculus OX=10090 GN=Daam2 PE=1 SV=4	DAAM2	19.7563852178797	17.5384609575685	19.9438294848538	18.5400319894099
P98078	>sp|P98078|DAB2_MOUSE Disabled homolog 2 OS=Mus musculus OX=10090 GN=Dab2 PE=1 SV=2	DAB2	19.3315518207104	18.426790557635	19.1847611307515	18.5948447311583
Q3UHC7	>sp|Q3UHC7|DAB2P_MOUSE Disabled homolog 2-interacting protein OS=Mus musculus OX=10090 GN=Dab2ip PE=1 SV=1	DAB2IP	19.413880433377	18.9345749474291	19.6807262452387	19.2664955045256
Q62165	>sp|Q62165|DAG1_MOUSE Dystroglycan 1 OS=Mus musculus OX=10090 GN=Dag1 PE=1 SV=4	DAG1	19.8676509120212	19.7511514407563	20.1506736388804	19.9187915096777
Q91XC8	>sp|Q91XC8|DAP1_MOUSE Death-associated protein 1 OS=Mus musculus OX=10090 GN=Dap PE=1 SV=3	DAP	18.0747068831728	17.1885452496113	18.8668462352245	18.1167148381759
O54784	>sp|O54784|DAPK3_MOUSE Death-associated protein kinase 3 OS=Mus musculus OX=10090 GN=Dapk3 PE=1 SV=1	DAPK3	18.1368351892202	18.1399806021189	18.0665699584833	18.070218244135
Q922B2	>sp|Q922B2|SYDC_MOUSE Aspartate--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Dars1 PE=1 SV=2	DARS1	19.3941089673852	18.7732531876643	19.6455691091577	19.2549269572784
Q9JII5	>sp|Q9JII5|DAZP1_MOUSE DAZ-associated protein 1 OS=Mus musculus OX=10090 GN=Dazap1 PE=1 SV=2	DAZAP1	17.8106180111901	18.0579308441813	18.0206788416308	17.7465865567189
P31786	>sp|P31786|ACBP_MOUSE Acyl-CoA-binding protein OS=Mus musculus OX=10090 GN=Dbi PE=1 SV=2	DBI	21.5278991064163	22.3764297680769	21.4379091303733	21.4218969187676
Q9QXS6	>sp|Q9QXS6|DREB_MOUSE Drebrin OS=Mus musculus OX=10090 GN=Dbn1 PE=1 SV=4	DBN1	20.2893391953651	20.0473536544555	20.0592280108106	20.1094332482504
Q62418	>sp|Q62418|DBNL_MOUSE Drebrin-like protein OS=Mus musculus OX=10090 GN=Dbnl PE=1 SV=2	DBNL	18.5396251380927	19.0406070541082	18.4210833066468	18.6084756552035
P53395	>sp|P53395|ODB2_MOUSE Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial OS=Mus musculus OX=10090 GN=Dbt PE=1 SV=2	DBT	16.9109833500338	17.0118505575912	17.4012974332258	17.0284360345874
Q6PAC3	>sp|Q6PAC3|DCA13_MOUSE DDB1- and CUL4-associated factor 13 OS=Mus musculus OX=10090 GN=Dcaf13 PE=1 SV=2	DCAF13	19.0594078109593	18.674965541075	18.9382047463927	18.9431710003267
Q80T85	>sp|Q80T85|DCAF5_MOUSE DDB1- and CUL4-associated factor 5 OS=Mus musculus OX=10090 GN=Dcaf5 PE=1 SV=2	DCAF5	19.2191426569159	19.1055308402836	18.8156910679458	19.1504383654609
Q9DC22	>sp|Q9DC22|DCAF6_MOUSE DDB1- and CUL4-associated factor 6 OS=Mus musculus OX=10090 GN=Dcaf6 PE=1 SV=1	DCAF6		18.8539589174313		18.4310568468375
Q8N7N5	>sp|Q8N7N5|DCAF8_MOUSE DDB1- and CUL4-associated factor 8 OS=Mus musculus OX=10090 GN=Dcaf8 PE=1 SV=1	DCAF8	17.3446520604847	18.632999475339		18.2281816067968
E9PVD3	>sp|E9PVD3|PCD16_MOUSE Protocadherin-16 OS=Mus musculus OX=10090 GN=Dchs1 PE=1 SV=1	DCHS1		19.0580125055246		19.3487653166738
P43346	>sp|P43346|DCK_MOUSE Deoxycytidine kinase OS=Mus musculus OX=10090 GN=Dck PE=1 SV=1	DCK		17.2619797328446	16.5294059155095	
Q9JLM8	>sp|Q9JLM8|DCLK1_MOUSE Serine/threonine-protein kinase DCLK1 OS=Mus musculus OX=10090 GN=Dclk1 PE=1 SV=1	DCLK1	20.2448804056173	20.6929455046025	20.079467121721	20.2805252027903
P28654	>sp|P28654|PGS2_MOUSE Decorin OS=Mus musculus OX=10090 GN=Dcn PE=1 SV=1	DCN	21.0758851326493	19.3919691959064	21.8198555583533	21.3729436727624
O08788	>sp|O08788|DCTN1_MOUSE Dynactin subunit 1 OS=Mus musculus OX=10090 GN=Dctn1 PE=1 SV=3	DCTN1	19.5985363517508	19.5499640686273	19.3603396679633	19.2092800997141
Q99KJ8	>sp|Q99KJ8|DCTN2_MOUSE Dynactin subunit 2 OS=Mus musculus OX=10090 GN=Dctn2 PE=1 SV=3	DCTN2	20.7158459522916	20.1570284920598	20.7577097164442	20.5157578480397
Q9Z0Y1	>sp|Q9Z0Y1|DCTN3_MOUSE Dynactin subunit 3 OS=Mus musculus OX=10090 GN=Dctn3 PE=1 SV=2	DCTN3		18.3327568358754		18.286991872944
Q8CBY8	>sp|Q8CBY8|DCTN4_MOUSE Dynactin subunit 4 OS=Mus musculus OX=10090 GN=Dctn4 PE=1 SV=1	DCTN4	19.383332517075	19.5119931265205		18.420794341561
Q9QZB9	>sp|Q9QZB9|DCTN5_MOUSE Dynactin subunit 5 OS=Mus musculus OX=10090 GN=Dctn5 PE=1 SV=1	DCTN5	20.2136567860192	20.3340611394773	20.5080343412783	20.1319394417634
Q9WUB4	>sp|Q9WUB4|DCTN6_MOUSE Dynactin subunit 6 OS=Mus musculus OX=10090 GN=Dctn6 PE=1 SV=1	DCTN6	18.3710567681231	18.3188020315408	18.154654548046	18.6798553754334
O88809	>sp|O88809|DCX_MOUSE Neuronal migration protein doublecortin OS=Mus musculus OX=10090 GN=Dcx PE=1 SV=1	DCX	18.8155572334731	19.1063901704741		18.477040859731
Q9D9Z5	>sp|Q9D9Z5|DDA1_MOUSE DET1- and DDB1-associated protein 1 OS=Mus musculus OX=10090 GN=Dda1 PE=1 SV=1	DDA1		17.7382082715982		17.9046677223536
Q9CWS0	>sp|Q9CWS0|DDAH1_MOUSE N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Mus musculus OX=10090 GN=Ddah1 PE=1 SV=3	DDAH1	18.2876028951356	20.0147561861328	17.8984659636582	19.4157049412192
Q99LD8	>sp|Q99LD8|DDAH2_MOUSE Putative hydrolase DDAH2 OS=Mus musculus OX=10090 GN=Ddah2 PE=1 SV=1	DDAH2	19.1806588458204	20.2434187721139	19.2666512123128	19.2332802092655
Q3U1J4	>sp|Q3U1J4|DDB1_MOUSE DNA damage-binding protein 1 OS=Mus musculus OX=10090 GN=Ddb1 PE=1 SV=2	DDB1	19.9356026583198	18.4284783859268	20.0895232790212	19.5913933964041
Q80Y98	>sp|Q80Y98|DDHD2_MOUSE Phospholipase DDHD2 OS=Mus musculus OX=10090 GN=Ddhd2 PE=1 SV=3	DDHD2		16.8794288372806	17.4255502392057	
A2ADY9	>sp|A2ADY9|DDI2_MOUSE Protein DDI1 homolog 2 OS=Mus musculus OX=10090 GN=Ddi2 PE=1 SV=1	DDI2	18.9024101318066	18.9896430421533	18.5521862056524	18.6518445871834
O54734	>sp|O54734|OST48_MOUSE Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Mus musculus OX=10090 GN=Ddost PE=1 SV=2	DDOST	19.3938966787512	19.8889909223012	19.6852871872986	20.0113335300282
